Day,Hours,Minutes,Voltage (V),Current (A),Power (W),Power Factor,Frequency (Hz),Energy (kWh),Inside Temperature (°C),Outside Temperature (°C),Inside Humidity (%),Outside Humidity (%)
2025-03-28,01,20,220,9.99,1868.0,0.85,50.6,9999.99,19.1,33.0,74.0,60
2025-03-28,01,20,220,9.99,1868.0,0.85,50.6,9999.99,19.1,33.0,74.0,60
2025-03-29,13,56,220,9.65,1720.0,0.81,50.4,9999.99,19.3,32.5,72.4,60
2025-03-29,13,56,220,9.65,1720.0,0.81,50.4,9999.99,19.3,32.5,72.4,60
2025-03-30,00,45,220,9.35,1707.0,0.83,50.5,9999.99,19.1,32.6,72.6,61.3
2025-03-30,00,45,220,9.35,1707.0,0.83,50.5,9999.99,19.1,32.6,72.6,61.3
2025-03-31,08,30,220.2,9.21,1764.0,0.87,50.3,9999.99,18.9,32.6,74.4,63.0
2025-03-31,08,30,220.2,9.21,1764.0,0.87,50.3,9999.99,18.9,32.6,74.4,63.0
2025-04-01,06,23,220.6,8.9,1630.0,0.83,50.2,9999.99,18.4,32.9,74.7,63.3
2025-04-01,06,23,220.6,8.9,1630.0,0.83,50.2,9999.99,18.4,32.9,74.7,63.3
2025-04-02,22,26,220.6,8.83,1675.0,0.86,50.2,9999.99,18.6,32.7,75,63.6
2025-04-02,22,26,220.6,8.83,1675.0,0.86,50.2,9999.99,18.6,32.7,75,63.6
2025-04-03,13,21,220.5,8.86,1719.0,0.88,50.3,9999.99,18.2,32.4,75,65.4
2025-04-03,13,21,220.5,8.86,1719.0,0.88,50.3,9999.99,18.2,32.4,75,65.4
2025-04-04,16,59,220.7,8.59,1611.0,0.85,50.4,9999.99,18.2,32,75,64.1
2025-04-04,16,59,220.7,8.59,1611.0,0.85,50.4,9999.99,18.2,32,75,64.1
2025-04-05,18,33,220.6,8.27,1605.0,0.88,50.5,9999.99,17.8,32.3,74.6,62.9
2025-04-05,18,33,220.6,8.27,1605.0,0.88,50.5,9999.99,17.8,32.3,74.6,62.9
2025-04-06,01,12,221.1,8.07,1606.0,0.9,50.4,9999.99,17.5,32.4,73.7,62.9
2025-04-06,01,12,221.1,8.07,1606.0,0.9,50.4,9999.99,17.5,32.4,73.7,62.9
2025-04-07,02,17,221.5,8.49,1711.0,0.91,50.4,9999.99,17.4,32.6,73.2,63.9
2025-04-07,02,17,221.5,8.49,1711.0,0.91,50.4,9999.99,17.4,32.6,73.2,63.9
2025-04-08,10,14,221.2,8.38,1687.0,0.91,50.4,9999.99,17.3,32.6,71.2,65.4
2025-04-08,10,14,221.2,8.38,1687.0,0.91,50.4,9999.99,17.3,32.6,71.2,65.4
2025-04-09,14,31,221.3,7.94,1652.0,0.94,50.4,9999.99,16.9,32.6,70.0,65.8
2025-04-09,14,31,221.3,7.94,1652.0,0.94,50.4,9999.99,16.9,32.6,70.0,65.8
2025-04-10,06,48,221.7,7.56,1559.0,0.93,50.4,9999.99,16.9,32.5,69.3,64.2
2025-04-10,06,48,221.7,7.56,1559.0,0.93,50.4,9999.99,16.9,32.5,69.3,64.2
2025-04-11,09,47,222.1,7.46,1607.0,0.97,50.3,9999.99,17.1,32.2,70.5,63.8
2025-04-11,09,47,222.1,7.46,1607.0,0.97,50.3,9999.99,17.1,32.2,70.5,63.8
2025-04-12,05,01,221.8,7.49,1611.0,0.97,50.3,9999.99,17.5,32,70.9,63.2
2025-04-12,05,01,221.8,7.49,1611.0,0.97,50.3,9999.99,17.5,32,70.9,63.2
2025-04-13,14,47,221.3,7.14,1580.0,1.0,50.3,9999.99,17.4,32,72.4,62.6
2025-04-13,14,47,221.3,7.14,1580.0,1.0,50.3,9999.99,17.4,32,72.4,62.6
2025-04-14,09,53,221.8,7.46,1655.0,1.0,50.5,9999.99,17.6,32,72.3,61.9
2025-04-14,09,53,221.8,7.46,1655.0,1.0,50.5,9999.99,17.6,32,72.3,61.9
2025-04-15,05,28,222.1,7.08,1510.0,0.96,50.4,9999.99,17.4,32.2,71.3,60.4
2025-04-15,05,28,222.1,7.08,1510.0,0.96,50.4,9999.99,17.4,32.2,71.3,60.4
2025-04-16,17,53,222.4,6.6,1350.0,0.92,50.5,9999.99,17.5,32.1,72.4,62.2
2025-04-16,17,53,222.4,6.6,1350.0,0.92,50.5,9999.99,17.5,32.1,72.4,62.2
2025-04-17,23,35,222.2,7.02,1435.0,0.92,50.7,9999.99,17.9,32,72.3,60.4
2025-04-17,23,35,222.2,7.02,1435.0,0.92,50.7,9999.99,17.9,32,72.3,60.4
2025-04-18,14,17,222.0,7.31,1542.0,0.95,50.8,9999.99,17.5,32.2,72.9,60.1
2025-04-18,14,17,222.0,7.31,1542.0,0.95,50.8,9999.99,17.5,32.2,72.9,60.1
2025-04-19,18,16,221.8,7.22,1537.0,0.96,50.7,9999.99,17.5,32.2,71.1,60
2025-04-19,18,16,221.8,7.22,1537.0,0.96,50.7,9999.99,17.5,32.2,71.1,60
2025-04-20,03,43,222.0,6.79,1477.0,0.98,50.6,9999.99,17.5,32,69.7,60
2025-04-20,03,43,222.0,6.79,1477.0,0.98,50.6,9999.99,17.5,32,69.7,60
2025-04-21,04,33,221.8,6.61,1437.0,0.98,50.5,9999.99,17.5,32.2,69.1,60.2
2025-04-21,04,33,221.8,6.61,1437.0,0.98,50.5,9999.99,17.5,32.2,69.1,60.2
2025-04-22,02,23,222.0,6.51,1416.0,0.98,50.4,9999.99,18.0,32,67.4,60.8
2025-04-22,02,23,222.0,6.51,1416.0,0.98,50.4,9999.99,18.0,32,67.4,60.8
2025-04-23,19,53,222.4,6.21,1326.0,0.96,50.4,9999.99,18.1,32,65.8,61.2
2025-04-23,19,53,222.4,6.21,1326.0,0.96,50.4,9999.99,18.1,32,65.8,61.2
2025-04-24,09,00,222.4,6.68,1367.0,0.92,50.5,9999.99,17.6,32.1,64.9,60
2025-04-24,09,00,222.4,6.68,1367.0,0.92,50.5,9999.99,17.6,32.1,64.9,60
2025-04-25,18,03,222.2,6.79,1448.0,0.96,50.7,9999.99,17.5,32.3,65.8,60.3
2025-04-25,18,03,222.2,6.79,1448.0,0.96,50.7,9999.99,17.5,32.3,65.8,60.3
2025-04-26,13,18,222.7,6.47,1412.0,0.98,50.8,9999.99,17.9,32.6,65.2,61.1
2025-04-26,13,18,222.7,6.47,1412.0,0.98,50.8,9999.99,17.9,32.6,65.2,61.1
2025-04-27,13,27,222.6,6.36,1345.0,0.95,50.9,9999.99,17.7,32.3,63.8,62.3
2025-04-27,13,27,222.6,6.36,1345.0,0.95,50.9,9999.99,17.7,32.3,63.8,62.3
2025-04-28,06,58,223.0,6.55,1388.0,0.95,51,9999.99,17.4,32.1,63.8,61.8
2025-04-28,06,58,223.0,6.55,1388.0,0.95,51,9999.99,17.4,32.1,63.8,61.8
2025-04-29,02,42,223.3,6.63,1362.0,0.92,51,9999.99,17.4,32.3,64.6,61.6
2025-04-29,02,42,223.3,6.63,1362.0,0.92,51,9999.99,17.4,32.3,64.6,61.6
2025-04-30,20,40,223.5,6.83,1404.0,0.92,50.9,9999.99,17.3,32,64.9,61.6
2025-04-30,20,40,223.5,6.83,1404.0,0.92,50.9,9999.99,17.3,32,64.9,61.6
2025-05-01,14,12,223.4,7.17,1410.0,0.88,51,9999.99,17.5,32,66.4,62.0
2025-05-01,14,12,223.4,7.17,1410.0,0.88,51,9999.99,17.5,32,66.4,62.0
2025-05-02,03,06,223.1,7.11,1412.0,0.89,51,9999.99,17.8,32.5,65.4,62.0
2025-05-02,03,06,223.1,7.11,1412.0,0.89,51,9999.99,17.8,32.5,65.4,62.0
2025-05-03,23,17,223.5,7.18,1412.0,0.88,51,9999.99,17.7,32.4,67.1,63.3
2025-05-03,23,17,223.5,7.18,1412.0,0.88,51,9999.99,17.7,32.4,67.1,63.3
2025-05-04,21,29,223.1,6.94,1409.0,0.91,50.9,9999.99,18.1,32.6,65.6,64.3
2025-05-04,21,29,223.1,6.94,1409.0,0.91,50.9,9999.99,18.1,32.6,65.6,64.3
2025-05-05,12,49,222.7,7.34,1488.0,0.91,51,9999.99,18.5,33.0,66.3,64.4
2025-05-05,12,49,222.7,7.34,1488.0,0.91,51,9999.99,18.5,33.0,66.3,64.4
2025-05-06,05,15,222.6,7.28,1410.0,0.87,50.8,9999.99,18.8,33.3,64.5,65.3
2025-05-06,05,15,222.6,7.28,1410.0,0.87,50.8,9999.99,18.8,33.3,64.5,65.3
2025-05-07,16,36,222.4,6.95,1360.0,0.88,50.6,9999.99,18.7,33.4,66.3,65.4
2025-05-07,16,36,222.4,6.95,1360.0,0.88,50.6,9999.99,18.7,33.4,66.3,65.4
2025-05-08,02,02,222.4,7.13,1380.0,0.87,50.7,9999.99,18.7,33.3,65.3,65.5
2025-05-08,02,02,222.4,7.13,1380.0,0.87,50.7,9999.99,18.7,33.3,65.3,65.5
2025-05-09,14,48,222.6,6.99,1338.0,0.86,50.5,9999.99,19.1,33.3,63.8,63.5
2025-05-09,14,48,222.6,6.99,1338.0,0.86,50.5,9999.99,19.1,33.3,63.8,63.5
2025-05-10,06,39,223.1,6.92,1312.0,0.85,50.7,9999.99,18.6,33.4,63.7,65.3
2025-05-10,06,39,223.1,6.92,1312.0,0.85,50.7,9999.99,18.6,33.4,63.7,65.3
2025-05-11,21,01,222.7,6.62,1283.0,0.87,50.7,9999.99,18.2,33.8,62.6,67.1
2025-05-11,21,01,222.7,6.62,1283.0,0.87,50.7,9999.99,18.2,33.8,62.6,67.1
2025-05-12,14,11,223.1,6.33,1200.0,0.85,50.8,9999.99,17.8,34.0,64.3,66.3
2025-05-12,14,11,223.1,6.33,1200.0,0.85,50.8,9999.99,17.8,34.0,64.3,66.3
2025-05-13,23,45,223.2,6.36,1249.0,0.88,50.6,9999.99,17.5,34.4,65.6,65.7
2025-05-13,23,45,223.2,6.36,1249.0,0.88,50.6,9999.99,17.5,34.4,65.6,65.7
2025-05-14,16,09,223.6,6.5,1264.0,0.87,50.7,9999.99,17.3,34.0,64.5,65.6
2025-05-14,16,09,223.6,6.5,1264.0,0.87,50.7,9999.99,17.3,34.0,64.5,65.6
2025-05-15,23,43,223.3,6.27,1260.0,0.9,50.6,9999.99,17.3,34.1,62.5,66.5
2025-05-15,23,43,223.3,6.27,1260.0,0.9,50.6,9999.99,17.3,34.1,62.5,66.5
2025-05-16,21,26,223.1,5.98,1174.0,0.88,50.7,9999.99,17.7,34.3,63.9,68.2
2025-05-16,21,26,223.1,5.98,1174.0,0.88,50.7,9999.99,17.7,34.3,63.9,68.2
2025-05-17,13,42,223.1,6.11,1186.0,0.87,50.6,9999.99,18.0,34.7,63.3,67.7
2025-05-17,13,42,223.1,6.11,1186.0,0.87,50.6,9999.99,18.0,34.7,63.3,67.7
2025-05-18,09,15,223.5,5.96,1146.0,0.86,50.7,9999.99,17.9,34.9,63.1,68.3
2025-05-18,09,15,223.5,5.96,1146.0,0.86,50.7,9999.99,17.9,34.9,63.1,68.3
2025-05-19,19,33,223.8,5.78,1151.0,0.89,50.7,9999.99,17.9,35.0,64.6,69.3
2025-05-19,19,33,223.8,5.78,1151.0,0.89,50.7,9999.99,17.9,35.0,64.6,69.3
2025-05-20,04,15,223.3,5.53,1037.0,0.84,50.6,9999.99,17.9,34.7,65.2,70.1
2025-05-20,04,15,223.3,5.53,1037.0,0.84,50.6,9999.99,17.9,34.7,65.2,70.1
2025-05-21,03,27,223.3,5.2,999.0,0.86,50.6,9999.99,18.2,35.1,65.8,69.8
2025-05-21,03,27,223.3,5.2,999.0,0.86,50.6,9999.99,18.2,35.1,65.8,69.8
2025-05-22,01,35,222.8,5.62,1114.0,0.89,50.8,9999.99,18.4,34.7,67.4,71.2
2025-05-22,01,35,222.8,5.62,1114.0,0.89,50.8,9999.99,18.4,34.7,67.4,71.2
2025-05-23,15,51,222.6,5.42,1026.0,0.85,51,9999.99,18.2,34.3,66.5,71.9
2025-05-23,15,51,222.6,5.42,1026.0,0.85,51,9999.99,18.2,34.3,66.5,71.9
2025-05-24,02,55,223.1,5.85,1070.0,0.82,51,9999.99,17.8,33.9,67.3,71.1
2025-05-24,02,55,223.1,5.85,1070.0,0.82,51,9999.99,17.8,33.9,67.3,71.1
2025-05-25,22,34,223.1,5.66,1048.0,0.83,50.8,9999.99,18.3,33.9,66.5,70.6
2025-05-25,22,34,223.1,5.66,1048.0,0.83,50.8,9999.99,18.3,33.9,66.5,70.6
2025-05-26,12,37,223.4,6.11,1092.0,0.8,50.7,9999.99,17.9,34.0,67.2,72.6
2025-05-26,12,37,223.4,6.11,1092.0,0.8,50.7,9999.99,17.9,34.0,67.2,72.6
2025-05-27,16,30,223.2,5.92,1057.0,0.8,50.5,9999.99,17.9,34.1,66.4,71.8
2025-05-27,16,30,223.2,5.92,1057.0,0.8,50.5,9999.99,17.9,34.1,66.4,71.8
2025-05-28,23,29,223.2,6.17,1102.0,0.8,50.4,9999.99,17.5,33.9,67.2,73.5
2025-05-28,23,29,223.2,6.17,1102.0,0.8,50.4,9999.99,17.5,33.9,67.2,73.5
2025-05-29,13,10,223.2,6.64,1186.0,0.8,50.6,9999.99,17.8,33.7,68.7,74.5
2025-05-29,13,10,223.2,6.64,1186.0,0.8,50.6,9999.99,17.8,33.7,68.7,74.5
2025-05-30,07,57,223.4,6.33,1131.0,0.8,50.5,9999.99,18.0,34.0,67.9,75
2025-05-30,07,57,223.4,6.33,1131.0,0.8,50.5,9999.99,18.0,34.0,67.9,75
2025-05-31,14,18,223.1,6.08,1085.0,0.8,50.5,9999.99,18.2,33.8,68.1,73.2
2025-05-31,14,18,223.1,6.08,1085.0,0.8,50.5,9999.99,18.2,33.8,68.1,73.2
2025-06-01,13,26,223.0,5.62,1015.0,0.81,50.5,9999.99,22,32,70,73.4
2025-06-01,13,26,223.0,5.62,1015.0,0.81,50.5,9999.99,22,32,70,73.4
2025-06-02,05,30,222.9,5.78,1108.0,0.86,50.3,9999.99,22.5,31.9,70,74.3
2025-06-02,05,30,222.9,5.78,1108.0,0.86,50.3,9999.99,22.5,31.9,70,74.3
2025-06-03,19,53,223.0,5.68,1153.0,0.91,50.1,9999.99,22.9,32,70,72.8
2025-06-03,19,53,223.0,5.68,1153.0,0.91,50.1,9999.99,22.9,32,70,72.8
2025-06-04,13,48,223.5,5.69,1157.0,0.91,50.1,9999.99,22.5,31.7,71.4,71.2
2025-06-04,13,48,223.5,5.69,1157.0,0.91,50.1,9999.99,22.5,31.7,71.4,71.2
2025-06-05,10,09,223.4,5.72,1176.0,0.92,50.1,9999.99,22.4,31.5,70,72.2
2025-06-05,10,09,223.4,5.72,1176.0,0.92,50.1,9999.99,22.4,31.5,70,72.2
2025-06-06,18,17,223.4,5.38,1118.0,0.93,50.2,9999.99,22.4,31.2,70.3,71.3
2025-06-06,18,17,223.4,5.38,1118.0,0.93,50.2,9999.99,22.4,31.2,70.3,71.3
2025-06-07,14,59,223.0,5.81,1179.0,0.91,50.1,9999.99,22.9,31.5,70.9,72.2
2025-06-07,14,59,223.0,5.81,1179.0,0.91,50.1,9999.99,22.9,31.5,70.9,72.2
2025-06-08,15,14,223.3,6.09,1183.0,0.87,50.2,9999.99,22.7,31.4,70,70.4
2025-06-08,15,14,223.3,6.09,1183.0,0.87,50.2,9999.99,22.7,31.4,70,70.4
2025-06-09,04,11,223.2,5.93,1204.0,0.91,50.1,9999.99,22.4,31.5,70,71.7
2025-06-09,04,11,223.2,5.93,1204.0,0.91,50.1,9999.99,22.4,31.5,70,71.7
2025-06-10,20,36,223.6,6.12,1286.0,0.94,50.0,9999.99,22.5,31.9,70,71.0
2025-06-10,20,36,223.6,6.12,1286.0,0.94,50.0,9999.99,22.5,31.9,70,71.0
2025-06-11,00,26,223.7,6.22,1238.0,0.89,49.8,9999.99,22.6,31.9,71.3,70.5
2025-06-11,00,26,223.7,6.22,1238.0,0.89,49.8,9999.99,22.6,31.9,71.3,70.5
2025-06-12,19,41,223.8,6.7,1365.0,0.91,49.9,9999.99,22.7,31.7,70.3,70
2025-06-12,19,41,223.8,6.7,1365.0,0.91,49.9,9999.99,22.7,31.7,70.3,70
2025-06-13,21,55,224.1,6.9,1484.0,0.96,50.1,9999.99,23.1,31.7,70,72.0
2025-06-13,21,55,224.1,6.9,1484.0,0.96,50.1,9999.99,23.1,31.7,70,72.0
2025-06-14,08,40,224.2,6.58,1431.0,0.97,50.1,9999.99,23.5,31.4,71.9,70.4
2025-06-14,08,40,224.2,6.58,1431.0,0.97,50.1,9999.99,23.5,31.4,71.9,70.4
2025-06-15,23,05,224.0,6.39,1417.0,0.99,50.1,9999.99,23.5,31.1,72.3,72.4
2025-06-15,23,05,224.0,6.39,1417.0,0.99,50.1,9999.99,23.5,31.1,72.3,72.4
2025-06-16,20,37,224.1,6.42,1439.0,1.0,50.2,9999.99,23.4,30.7,71.5,74.3
2025-06-16,20,37,224.1,6.42,1439.0,1.0,50.2,9999.99,23.4,30.7,71.5,74.3
2025-06-17,09,43,223.6,6.67,1491.0,1.0,50.3,9999.99,23.7,30.7,71.5,75.9
2025-06-17,09,43,223.6,6.67,1491.0,1.0,50.3,9999.99,23.7,30.7,71.5,75.9
2025-06-18,01,33,223.9,7.11,1592.0,1.0,50.2,9999.99,23.8,30.7,70.1,77.5
2025-06-18,01,33,223.9,7.11,1592.0,1.0,50.2,9999.99,23.8,30.7,70.1,77.5
2025-06-19,11,41,223.9,7.31,1637.0,1.0,50.0,9999.99,23.9,30.4,71.7,78.2
2025-06-19,11,41,223.9,7.31,1637.0,1.0,50.0,9999.99,23.9,30.4,71.7,78.2
2025-06-20,09,12,223.6,6.85,1516.0,0.99,50.1,9999.99,23.9,30.6,72.3,78.4
2025-06-20,09,12,223.6,6.85,1516.0,0.99,50.1,9999.99,23.9,30.6,72.3,78.4
2025-06-21,00,55,223.8,6.43,1425.0,0.99,50.3,9999.99,23.8,30.9,73.1,80.2
2025-06-21,00,55,223.8,6.43,1425.0,0.99,50.3,9999.99,23.8,30.9,73.1,80.2
2025-06-22,19,53,224.2,5.93,1263.0,0.95,50.2,9999.99,24.1,31.1,73.5,78.8
2025-06-22,19,53,224.2,5.93,1263.0,0.95,50.2,9999.99,24.1,31.1,73.5,78.8
2025-06-23,15,09,224.1,6.08,1349.0,0.99,50.1,9999.99,24.2,31.2,73.7,76.9
2025-06-23,15,09,224.1,6.08,1349.0,0.99,50.1,9999.99,24.2,31.2,73.7,76.9
2025-06-24,10,13,224.5,6.26,1349.0,0.96,50.2,9999.99,24.2,31.4,73.8,77.8
2025-06-24,10,13,224.5,6.26,1349.0,0.96,50.2,9999.99,24.2,31.4,73.8,77.8
2025-06-25,11,30,225.0,6.62,1475.0,0.99,50.2,9999.99,24.7,31.4,73.4,77.8
2025-06-25,11,30,225.0,6.62,1475.0,0.99,50.2,9999.99,24.7,31.4,73.4,77.8
2025-06-26,03,16,224.8,6.89,1518.0,0.98,50.0,9999.99,24.5,31.6,72.9,79.6
2025-06-26,03,16,224.8,6.89,1518.0,0.98,50.0,9999.99,24.5,31.6,72.9,79.6
2025-06-27,23,22,224.4,7.04,1580.0,1.0,50.2,9999.99,24.9,31.5,71.1,78.9
2025-06-27,23,22,224.4,7.04,1580.0,1.0,50.2,9999.99,24.9,31.5,71.1,78.9
2025-06-28,08,36,224.7,7.42,1634.0,0.98,50.2,9999.99,25.3,31.4,70,79.4
2025-06-28,08,36,224.7,7.42,1634.0,0.98,50.2,9999.99,25.3,31.4,70,79.4
2025-06-29,03,42,225.0,7.45,1576.0,0.94,50.1,9999.99,25.7,31.2,70,77.8
2025-06-29,03,42,225.0,7.45,1576.0,0.94,50.1,9999.99,25.7,31.2,70,77.8
2025-06-30,04,30,224.9,7.85,1642.0,0.93,50.1,9999.99,25.7,31.2,71.5,78.6
2025-06-30,04,30,224.9,7.85,1642.0,0.93,50.1,9999.99,25.7,31.2,71.5,78.6
2025-07-01,15,28,225.2,8.01,1750.0,0.97,50.1,9999.99,25.4,31.1,72.6,76.9
2025-07-01,15,28,225.2,8.01,1750.0,0.97,50.1,9999.99,25.4,31.1,72.6,76.9
2025-07-02,05,30,225.5,8.42,1804.0,0.95,50.2,9999.99,25.7,30.7,72.9,77.2
2025-07-02,05,30,225.5,8.42,1804.0,0.95,50.2,9999.99,25.7,30.7,72.9,77.2
2025-07-03,21,56,225.2,8.61,1939.0,1.0,50.4,9999.99,25.7,30.6,71.0,78.8
2025-07-03,21,56,225.2,8.61,1939.0,1.0,50.4,9999.99,25.7,30.6,71.0,78.8
2025-07-04,00,26,225.1,8.49,1835.0,0.96,50.3,9999.99,25.4,30.2,73.0,80.0
2025-07-04,00,26,225.1,8.49,1835.0,0.96,50.3,9999.99,25.4,30.2,73.0,80.0
2025-07-05,15,23,224.6,8.01,1691.0,0.94,50.3,9999.99,25.6,30.2,72.1,81.7
2025-07-05,15,23,224.6,8.01,1691.0,0.94,50.3,9999.99,25.6,30.2,72.1,81.7
2025-07-06,01,29,224.5,7.98,1738.0,0.97,50.5,9999.99,26.0,29.8,70.3,83.5
2025-07-06,01,29,224.5,7.98,1738.0,0.97,50.5,9999.99,26.0,29.8,70.3,83.5
2025-07-07,14,45,224.6,8.27,1727.0,0.93,50.7,9999.99,26.3,30.0,70,84.3
2025-07-07,14,45,224.6,8.27,1727.0,0.93,50.7,9999.99,26.3,30.0,70,84.3
2025-07-08,04,55,224.2,7.91,1578.0,0.89,50.7,9999.99,26.2,29.7,70,84.7
2025-07-08,04,55,224.2,7.91,1578.0,0.89,50.7,9999.99,26.2,29.7,70,84.7
2025-07-09,19,43,224.5,8.02,1584.0,0.88,50.9,9999.99,26.4,30.0,71.2,83.6
2025-07-09,19,43,224.5,8.02,1584.0,0.88,50.9,9999.99,26.4,30.0,71.2,83.6
2025-07-10,11,45,224.6,8.01,1565.0,0.87,51,9999.99,26.7,30.1,71.9,84.7
2025-07-10,11,45,224.6,8.01,1565.0,0.87,51,9999.99,26.7,30.1,71.9,84.7
2025-07-11,04,49,224.7,8.18,1654.0,0.9,50.9,9999.99,26.4,29.9,72.1,86.5
2025-07-11,04,49,224.7,8.18,1654.0,0.9,50.9,9999.99,26.4,29.9,72.1,86.5
2025-07-12,07,38,224.8,8.1,1548.0,0.85,51,9999.99,25.9,30.1,72.2,84.8
2025-07-12,07,38,224.8,8.1,1548.0,0.85,51,9999.99,25.9,30.1,72.2,84.8
2025-07-13,05,55,224.3,8.3,1657.0,0.89,50.9,9999.99,26.2,30.4,70.6,86.5
2025-07-13,05,55,224.3,8.3,1657.0,0.89,50.9,9999.99,26.2,30.4,70.6,86.5
2025-07-14,07,24,224.7,8.25,1743.0,0.94,51,9999.99,26.0,30.5,71.2,86.8
2025-07-14,07,24,224.7,8.25,1743.0,0.94,51,9999.99,26.0,30.5,71.2,86.8
2025-07-15,19,17,224.5,8.06,1610.0,0.89,50.9,9999.99,26.4,30.3,72.6,87.6
2025-07-15,19,17,224.5,8.06,1610.0,0.89,50.9,9999.99,26.4,30.3,72.6,87.6
2025-07-16,03,06,224.2,7.82,1578.0,0.9,50.9,9999.99,26.0,29.9,72.1,88.3
2025-07-16,03,06,224.2,7.82,1578.0,0.9,50.9,9999.99,26.0,29.9,72.1,88.3
2025-07-17,00,15,224.4,7.53,1555.0,0.92,51,9999.99,26.2,30.1,71.6,89.6
2025-07-17,00,15,224.4,7.53,1555.0,0.92,51,9999.99,26.2,30.1,71.6,89.6
2025-07-18,10,23,224.8,7.35,1504.0,0.91,50.9,9999.99,26.4,30.1,72.5,89.4
2025-07-18,10,23,224.8,7.35,1504.0,0.91,50.9,9999.99,26.4,30.1,72.5,89.4
2025-07-19,14,11,224.6,7.63,1542.0,0.9,50.9,9999.99,26.2,29.9,72.8,89.4
2025-07-19,14,11,224.6,7.63,1542.0,0.9,50.9,9999.99,26.2,29.9,72.8,89.4
2025-07-20,15,03,225.0,7.21,1395.0,0.86,50.8,9999.99,25.8,29.6,71.4,89.5
2025-07-20,15,03,225.0,7.21,1395.0,0.86,50.8,9999.99,25.8,29.6,71.4,89.5
2025-07-21,15,53,225.3,6.95,1394.0,0.89,50.7,9999.99,25.7,29.1,70,88.6
2025-07-21,15,53,225.3,6.95,1394.0,0.89,50.7,9999.99,25.7,29.1,70,88.6
2025-07-22,20,51,225.6,7.09,1408.0,0.88,50.6,9999.99,25.7,29.4,71.5,87.7
2025-07-22,20,51,225.6,7.09,1408.0,0.88,50.6,9999.99,25.7,29.4,71.5,87.7
2025-07-23,20,27,226.0,6.67,1357.0,0.9,50.7,9999.99,25.9,29.7,72.0,89.7
2025-07-23,20,27,226.0,6.67,1357.0,0.9,50.7,9999.99,25.9,29.7,72.0,89.7
2025-07-24,12,20,225.9,6.63,1348.0,0.9,50.6,9999.99,26.2,30.0,70,90
2025-07-24,12,20,225.9,6.63,1348.0,0.9,50.6,9999.99,26.2,30.0,70,90
2025-07-25,12,57,226.3,6.35,1336.0,0.93,50.5,9999.99,26.7,30.1,70,88.1
2025-07-25,12,57,226.3,6.35,1336.0,0.93,50.5,9999.99,26.7,30.1,70,88.1
2025-07-26,21,34,226.0,6.77,1469.0,0.96,50.3,9999.99,27.2,30.6,70.9,86.2
2025-07-26,21,34,226.0,6.77,1469.0,0.96,50.3,9999.99,27.2,30.6,70.9,86.2
2025-07-27,17,16,225.9,7.14,1565.0,0.97,50.4,9999.99,26.9,30.7,71.7,85.9
2025-07-27,17,16,225.9,7.14,1565.0,0.97,50.4,9999.99,26.9,30.7,71.7,85.9
2025-07-28,19,37,226.0,6.68,1479.0,0.98,50.5,9999.99,27.1,30.4,71.5,86.3
2025-07-28,19,37,226.0,6.68,1479.0,0.98,50.5,9999.99,27.1,30.4,71.5,86.3
2025-07-29,04,47,226.4,6.29,1410.0,0.99,50.4,9999.99,27.2,30.2,72.6,86.9
2025-07-29,04,47,226.4,6.29,1410.0,0.99,50.4,9999.99,27.2,30.2,72.6,86.9
2025-07-30,02,26,226.7,6.36,1442.0,1.0,50.6,9999.99,27.0,30.3,72.4,85.4
2025-07-30,02,26,226.7,6.36,1442.0,1.0,50.6,9999.99,27.0,30.3,72.4,85.4
2025-07-31,14,11,226.8,6.48,1440.0,0.98,50.5,9999.99,27.1,30.4,72.3,85.7
2025-07-31,14,11,226.8,6.48,1440.0,0.98,50.5,9999.99,27.1,30.4,72.3,85.7
2025-08-01,23,11,226.6,6.5,1414.0,0.96,50.3,9999.99,27.5,30.7,70.3,85.6
2025-08-01,23,11,226.6,6.5,1414.0,0.96,50.3,9999.99,27.5,30.7,70.3,85.6
2025-08-02,15,51,226.4,6.16,1325.0,0.95,50.3,9999.99,27.5,31.0,70,87.1
2025-08-02,15,51,226.4,6.16,1325.0,0.95,50.3,9999.99,27.5,31.0,70,87.1
2025-08-03,00,57,226.6,5.94,1292.0,0.96,50.3,9999.99,27.7,30.9,71.7,87.2
2025-08-03,00,57,226.6,5.94,1292.0,0.96,50.3,9999.99,27.7,30.9,71.7,87.2
2025-08-04,10,44,226.4,6.4,1348.0,0.93,50.3,9999.99,28,31.4,70,88.5
2025-08-04,10,44,226.4,6.4,1348.0,0.93,50.3,9999.99,28,31.4,70,88.5
2025-08-05,20,09,226.6,6.35,1353.0,0.94,50.3,9999.99,27.8,31.6,70,88.5
2025-08-05,20,09,226.6,6.35,1353.0,0.94,50.3,9999.99,27.8,31.6,70,88.5
2025-08-06,21,53,226.7,6.48,1396.0,0.95,50.2,9999.99,27.8,32,71.0,88.1
2025-08-06,21,53,226.7,6.48,1396.0,0.95,50.2,9999.99,27.8,32,71.0,88.1
2025-08-07,09,54,226.4,6.29,1367.0,0.96,50.3,9999.99,27.9,32,72.8,88.1
2025-08-07,09,54,226.4,6.29,1367.0,0.96,50.3,9999.99,27.9,32,72.8,88.1
